Date,price_a,price_b,spread_pct
2025-10-13,9435.0,108.74500274658205,8576.260758379125
2025-10-14,9438.0,108.30999755859376,8613.877031429358
2025-10-15,9463.0,108.88999938964844,8590.421575022612
2025-10-16,9447.5,108.8000030517578,8583.363727026443
2025-10-17,9370.0,107.6050033569336,8607.77353067778
2025-10-20,9512.0,109.5,8586.75799086758
2025-10-21,9536.0,109.95500183105467,8572.638662361189
2025-10-22,9498.0,109.3499984741211,8585.871177444787
2025-10-23,9564.0,109.78500366210938,8611.572328617473
2025-10-24,9673.0,110.6449966430664,8642.374525261608
