date,CSP1_L_IUSA_DE,SWDA_L_EUNL_DE,VWRL_L_VEVE_AS
2025-03-20 00:00:00+00:00,89637.3018815153,8263.567002706133,8.297520018883509
2025-03-21 00:00:00+00:00,89875.92315705652,8283.548591109782,8.515850715147
2025-03-24 00:00:00+00:00,89652.60827641102,8263.130685814214,8.16101428040783
2025-03-25 00:00:00+00:00,89478.98836079093,8245.31321893137,7.890552366207526
2025-03-26 00:00:00+00:00,89743.07397971944,8267.285771036999,8.250172486588836
2025-03-27 00:00:00+00:00,89377.47534860842,8228.330380520796,7.906645101039045
2025-03-28 00:00:00+00:00,89690.0905857028,8267.40955380833,8.441507039760365
2025-03-31 00:00:00+00:00,89727.21579071718,8264.0328907623,8.307719052570683
2025-04-01 00:00:00+00:00,89709.9791772061,8267.230843807822,8.31160928707526
2025-04-02 00:00:00+00:00,89727.22568451267,8276.083754664698,8.458211498321822
2025-04-03 00:00:00+00:00,90517.8309632664,8332.35476104136,9.231418843743056
2025-04-04 00:00:00+00:00,91351.23698981808,8400.841932144742,10.06048385869045
2025-04-07 00:00:00+00:00,91456.13941478288,8457.882947777212,11.744292648509912
2025-04-08 00:00:00+00:00,91418.75037742306,8445.604553292862,10.798593776528165
2025-04-09 00:00:00+00:00,93101.91541766214,8570.485932055988,11.923021720257342
2025-04-10 00:00:00+00:00,92704.83355351142,8544.385214518612,11.553123308824189
2025-04-11 00:00:00+00:00,93151.205703568,8580.705899211225,12.45319234511495
2025-04-14 00:00:00+00:00,92336.3786894068,8524.891881975054,11.86906163095327
2025-04-15 00:00:00+00:00,91562.71809284083,8442.548584550454,10.573827717342857
2025-04-16 00:00:00+00:00,92157.6610786227,8483.852506390484,11.05094749721578
2025-04-17 00:00:00+00:00,92071.1066039786,8479.53026515789,11.223768406730738
2025-04-22 00:00:00+00:00,92039.41782533957,8484.055101203865,11.231380981286732
2025-04-23 00:00:00+00:00,91858.62077355276,8472.212208688718,11.033263400540982
2025-04-24 00:00:00+00:00,91531.6712911098,8441.4125879197,10.68857632716178
2025-04-25 00:00:00+00:00,91639.9658666595,8445.00947829871,10.569299970585844
